Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
CELG,2018-01-08,106,106.150002,101.129997,104.18,104.18,11417200
CELG,2018-01-09,104.330002,106.099998,103.830002,105.489998,105.489998,7472200
CELG,2018-01-10,105.260002,105.82,104.650002,105.459999,105.459999,8539200
CELG,2018-01-11,105.620003,105.830002,104.339996,104.580002,104.580002,7010800
CELG,2018-01-12,104.760002,106.43,104.309998,106,106,8748000
CELG,2018-01-16,106.720001,107.290001,104.68,104.82,104.82,6253100
CELG,2018-01-17,103,104.349998,101.75,102.019997,102.019997,11874800
CELG,2018-01-18,102.400002,102.860001,101.269997,101.720001,101.720001,9279800
CELG,2018-01-19,102,103.050003,102,102.650002,102.650002,8112100
CELG,2018-01-22,100,103.5,99.989998,102.910004,102.910004,12934300
CELG,2018-01-23,103,106.279999,103,104.550003,104.550003,10546700
CELG,2018-01-24,104.970001,105.330002,102.709999,103.110001,103.110001,9397300
CELG,2018-01-25,106.099998,106.279999,101.800003,104.389999,104.389999,11169400
CELG,2018-01-26,104.940002,106.669998,104.599998,105.169998,105.169998,7992000
CELG,2018-01-29,104.760002,105.830002,102.809998,103.260002,103.260002,7140100
CELG,2018-01-30,102.639999,103.730003,100.870003,101.580002,101.580002,6742500
CELG,2018-01-31,102.059998,102.540001,100.43,101.160004,101.160004,7064400
CELG,2018-02-01,100.540001,101.209999,99.989998,100.339996,100.339996,7297800
CELG,2018-02-02,99.75,100.720001,98.849998,99.800003,99.800003,5659300
CELG,2018-02-05,99.610001,100.269997,93.629997,93.739998,93.739998,11360800
CELG,2018-02-06,93.029999,96.550003,92.849998,96.25,96.25,9988000
