Date,Open,High,Low,Close,Adj Close,Volume
2018-01-08,268.899994,270.170013,266.890015,268.660004,268.660004,1956000
2018-01-09,270.000000,271.000000,267.000000,267.750000,267.750000,1648300
2018-01-10,265.299988,268.720001,263.619995,268.010010,268.010010,1644400
2018-01-11,268.500000,271.200012,267.630005,271.190002,271.190002,1652100
2018-01-12,271.250000,271.899994,269.559998,271.850006,271.850006,1342900
2018-01-16,272.269989,273.160004,267.209991,269.579987,269.579987,1668600
2018-01-17,270.640015,271.899994,268.049988,271.489990,271.489990,1378100
2018-01-18,272.269989,274.660004,270.649994,272.179993,272.179993,1903100
2018-01-19,272.779999,274.380005,269.820007,274.320007,274.320007,1420400
2018-01-22,273.049988,274.100006,271.299988,273.890015,273.890015,1006300
2018-01-23,273.950012,273.950012,271.320007,272.019989,272.019989,1182800
2018-01-24,272.440002,272.880005,268.820007,270.410004,270.410004,1421700
2018-01-25,271.100006,271.100006,266.769989,268.040009,268.040009,1603500
2018-01-26,268.510010,269.000000,265.690002,268.850006,268.850006,1522200
2018-01-29,267.500000,270.549988,267.269989,267.690002,267.690002,1153300
2018-01-30,266.540009,266.839996,259.510010,261.459991,261.459991,2455400
2018-01-31,263.700012,267.170013,261.660004,262.480011,262.480011,1764600
2018-02-01,258.149994,265.670013,257.329987,261.829987,261.829987,2318100
2018-02-02,260.579987,261.239990,255.720001,255.869995,255.869995,1655000
2018-02-05,252.479996,259.130005,248.360001,248.500000,248.500000,2315400
2018-02-06,244.440002,254.119995,242.509995,250.179993,250.179993,3350600
