Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
FDX,2018-01-16,272.269989,273.160004,267.209991,269.579987,269.579987,1668600
FDX,2018-01-17,270.640015,271.899994,268.049988,271.48999,271.48999,1378100
FDX,2018-01-18,272.269989,274.660004,270.649994,272.179993,272.179993,1903100
FDX,2018-01-19,272.779999,274.380005,269.820007,274.320007,274.320007,1420400
FDX,2018-01-22,273.049988,274.100006,271.299988,273.890015,273.890015,1006300
FDX,2018-01-23,273.950012,273.950012,271.320007,272.019989,272.019989,1182800
FDX,2018-01-24,272.440002,272.880005,268.820007,270.410004,270.410004,1421700
FDX,2018-01-25,271.100006,271.100006,266.769989,268.040009,268.040009,1603500
FDX,2018-01-26,268.51001,269,265.690002,268.850006,268.850006,1522200
FDX,2018-01-29,267.5,270.549988,267.269989,267.690002,267.690002,1153300
FDX,2018-01-30,266.540009,266.839996,259.51001,261.459991,261.459991,2455400
FDX,2018-01-31,263.700012,267.170013,261.660004,262.480011,262.480011,1764600
FDX,2018-02-01,258.149994,265.670013,257.329987,261.829987,261.829987,2318100
FDX,2018-02-02,260.579987,261.23999,255.720001,255.869995,255.869995,1655000
FDX,2018-02-05,252.479996,259.130005,248.360001,248.5,248.5,2315400
FDX,2018-02-06,244.440002,254.119995,242.509995,250.179993,250.179993,3366200
FDX,2018-02-07,248.960007,254.470001,248.509995,251.149994,251.149994,1520100
FDX,2018-02-08,251.649994,251.649994,239.139999,239.270004,239.270004,2735400
FDX,2018-02-09,235.699997,239,226.199997,235.320007,235.320007,5153300
FDX,2018-02-12,236.809998,241.380005,235.399994,239.929993,239.929993,2648000
FDX,2018-02-13,238.740005,241.529999,236.720001,240.320007,240.320007,1537662
