Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
UNP,2018-01-16,142.070007,142.190002,139.820007,140.309998,140.309998,5793300
UNP,2018-01-17,140.309998,141.710007,139.759995,140.460007,140.460007,3376700
UNP,2018-01-18,140.679993,140.880005,139.610001,140.429993,140.429993,3882100
UNP,2018-01-19,141,141.619995,139.800003,141.25,141.25,4592100
UNP,2018-01-22,141.350006,142.080002,140.119995,141.970001,141.970001,3277400
UNP,2018-01-23,141.399994,142.399994,139.339996,141.360001,141.360001,6179400
UNP,2018-01-24,141.419998,143.050003,139.910004,141.190002,141.190002,5229100
UNP,2018-01-25,134.570007,134.990005,131.820007,133.600006,133.600006,13806700
UNP,2018-01-26,133.809998,134.630005,132.720001,134.229996,134.229996,5843300
UNP,2018-01-29,134.199997,136.759995,134.110001,136.050003,136.050003,5754200
UNP,2018-01-30,135.289993,137.080002,135.149994,135.360001,135.360001,5383600
UNP,2018-01-31,135.690002,136.979996,133.009995,133.5,133.5,5699900
UNP,2018-02-01,132.509995,133.740005,131.860001,132.380005,132.380005,5597600
UNP,2018-02-02,131.660004,131.729996,127.220001,129.360001,129.360001,8181200
UNP,2018-02-05,128.589996,131.779999,124.129997,124.139999,124.139999,6744400
UNP,2018-02-06,122.279999,131.5,121.5,131.149994,131.149994,15734300
UNP,2018-02-07,130.339996,131.820007,128.940002,128.960007,128.960007,5053000
UNP,2018-02-08,128.699997,128.699997,124.809998,124.860001,124.860001,6325100
UNP,2018-02-09,126.440002,128.330002,121.220001,127.279999,127.279999,9156000
UNP,2018-02-12,127.75,129.839996,126.150002,128.639999,128.639999,4030400
UNP,2018-02-13,127.75,128.964996,126.779999,128.300003,128.300003,5078094
