Date,Open,High,Low,Close,Adj Close,Volume
2018-01-08,93.269997,93.500000,92.480003,93.059998,92.656998,11114100
2018-01-09,92.449997,92.970001,92.059998,92.279999,92.279999,4620800
2018-01-10,92.080002,92.279999,91.320000,92.089996,92.089996,3982000
2018-01-11,91.900002,92.199997,91.550003,91.889999,91.889999,3150500
2018-01-12,91.809998,92.160004,91.349998,92.050003,92.050003,3068300
2018-01-16,92.400002,92.419998,91.610001,91.910004,91.910004,3971800
2018-01-17,92.250000,92.260002,91.589996,92.169998,92.169998,2907400
2018-01-18,92.330002,93.019997,92.019997,92.970001,92.970001,3953000
2018-01-19,93.070000,93.800003,92.540001,93.360001,93.360001,5456400
2018-01-22,93.360001,94.029999,93.110001,94.000000,94.000000,5266800
2018-01-23,94.019997,94.120003,93.279999,93.660004,93.660004,4262600
2018-01-24,93.889999,94.070000,93.360001,93.830002,93.830002,4080700
2018-01-25,94.059998,94.300003,93.660004,94.080002,94.080002,3937300
2018-01-26,94.300003,94.900002,94.040001,94.830002,94.830002,3634500
2018-01-29,94.410004,94.849998,94.000000,94.500000,94.500000,3667900
2018-01-30,94.389999,94.839996,93.989998,94.449997,94.449997,6086100
2018-01-31,94.959999,95.400002,94.550003,95.349998,95.349998,5705600
2018-02-01,96.449997,97.809998,95.980003,97.000000,97.000000,8997300
2018-02-02,97.000000,97.550003,96.290001,96.750000,96.750000,6076600
2018-02-05,96.830002,97.500000,94.709999,95.389999,95.389999,8111400
2018-02-06,94.480003,95.989998,93.620003,95.160004,95.160004,11382600
