Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
AIG,2018-01-16,61.139999,61.299999,60.889999,61.060001,61.060001,6078900
AIG,2018-01-17,61.400002,61.59,61.189999,61.419998,61.419998,4935700
AIG,2018-01-18,61.560001,61.779999,61.029999,61.529999,61.529999,5402100
AIG,2018-01-19,61.669998,61.849998,61.330002,61.549999,61.549999,6498700
AIG,2018-01-22,61.360001,61.360001,60.439999,61,61,7217600
AIG,2018-01-23,60.849998,62.5,60.709999,62.34,62.34,10001200
AIG,2018-01-24,62.470001,64.540001,62.41,64.32,64.32,10387500
AIG,2018-01-25,64.349998,64.889999,63.830002,64.800003,64.800003,6113400
AIG,2018-01-26,64.620003,64.910004,64.239998,64.68,64.68,5014100
AIG,2018-01-29,64.639999,65.050003,64.220001,64.260002,64.260002,4270500
AIG,2018-01-30,63.57,64.32,63.110001,63.349998,63.349998,4555700
AIG,2018-01-31,63.669998,64.099998,63.34,63.919998,63.919998,4909500
AIG,2018-02-01,63.740002,64.279999,63.299999,64.169998,64.169998,4120500
AIG,2018-02-02,63.880001,63.970001,62.869999,63.040001,63.040001,4294400
AIG,2018-02-05,62.290001,62.599998,60.450001,60.630001,60.630001,8578200
AIG,2018-02-06,59.68,60.68,59.040001,60.259998,60.259998,12035700
AIG,2018-02-07,60,61.299999,59.68,60.470001,60.470001,7719800
AIG,2018-02-08,60.450001,60.619999,58.27,58.279999,58.279999,7377600
AIG,2018-02-09,61.349998,61.700001,58.349998,60.220001,60.220001,15132000
AIG,2018-02-12,60.349998,60.419998,59.139999,59.610001,59.610001,6021400
AIG,2018-02-13,59.130001,59.744999,58.685001,59.419998,59.419998,4433821
