Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
CHTR,2018-01-08,354.470001,360.190002,351.630005,356.549988,356.549988,1485700
CHTR,2018-01-09,356.660004,358.769989,354.149994,354.76001,354.76001,938900
CHTR,2018-01-10,354.019989,356.459991,347.529999,350.829987,350.829987,1092400
CHTR,2018-01-11,350.279999,356.190002,348.320007,355.269989,355.269989,1191100
CHTR,2018-01-12,357.390015,359.559998,353.079987,354,354,644600
CHTR,2018-01-16,352.179993,356.540009,349.869995,352.929993,352.929993,1112500
CHTR,2018-01-17,358.589996,359.98999,352.070007,357.839996,357.839996,1119500
CHTR,2018-01-18,356.48999,365.25,356.48999,365.25,365.25,1534600
CHTR,2018-01-19,366.730011,370,362.799988,366.049988,366.049988,1453400
CHTR,2018-01-22,366.369995,371,366,370.25,370.25,1822000
CHTR,2018-01-23,367.809998,372,366.160004,369.25,369.25,1043100
CHTR,2018-01-24,370.450012,377.059998,367.269989,376.179993,376.179993,1758300
CHTR,2018-01-25,376.230011,378.380005,371.700012,375.140015,375.140015,981800
CHTR,2018-01-26,375.829987,378.140015,374.309998,377,377,1228500
CHTR,2018-01-29,375.23999,376.619995,370.709991,374.5,374.5,925600
CHTR,2018-01-30,376.369995,377.980011,371.839996,376.570007,376.570007,1241600
CHTR,2018-01-31,374.809998,379.329987,373.209991,377.25,377.25,2152800
CHTR,2018-02-01,376.109985,380.26001,371.140015,371.179993,371.179993,1928200
CHTR,2018-02-02,380,396.640015,375.5,387.5,387.5,4374900
CHTR,2018-02-05,391.600006,395,371.470001,372.570007,372.570007,2872600
CHTR,2018-02-06,366.079987,370.959991,360.119995,369.75,369.75,4465100
