Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
MS,2018-01-16,55.650002,55.98,54.200001,54.599998,54.3624,11168500
MS,2018-01-17,54.779999,55.41,53.860001,55.349998,55.109135,11905200
MS,2018-01-18,55.900002,55.990002,55.09,55.84,55.597008,13953900
MS,2018-01-19,55.689999,57.5,55.689999,57.459999,57.209957,15124200
MS,2018-01-22,56.470001,57.48,56.130001,57.360001,57.110394,16858300
MS,2018-01-23,57.139999,57.310001,56.650002,56.91,56.66235,9372200
MS,2018-01-24,57.209999,57.73,56.900002,57.240002,56.990913,8403600
MS,2018-01-25,57.360001,57.369999,56.610001,56.810001,56.562786,9463800
MS,2018-01-26,57.09,57.619999,56.75,57.599998,57.349346,8382200
MS,2018-01-29,57.490002,58.049999,57.41,57.450001,57.200001,7493500
MS,2018-01-30,56.669998,57.290001,56.549999,56.599998,56.599998,7321200
MS,2018-01-31,56.709999,57.080002,56.330002,56.549999,56.549999,7193100
MS,2018-02-01,56.5,57.459999,56.369999,57.450001,57.450001,7474400
MS,2018-02-02,57.029999,57.290001,55.389999,55.48,55.48,9783700
MS,2018-02-05,54.639999,55.630001,51.919998,52.549999,52.549999,13439000
MS,2018-02-06,51.200001,54.360001,50.900002,54.330002,54.330002,17628700
MS,2018-02-07,53.919998,55.709999,53.889999,54.549999,54.549999,11541700
MS,2018-02-08,54.540001,54.650002,51.790001,51.790001,51.790001,14073100
MS,2018-02-09,52.560001,52.91,50.02,52.139999,52.139999,15736400
MS,2018-02-12,52.799999,54.139999,52.619999,53.43,53.43,11623700
MS,2018-02-13,53.029999,53.880001,52.860001,53.389999,53.389999,8659493
