Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
GM,2018-01-08,44.040001,44.59,43.52,44.220001,44.220001,13099600
GM,2018-01-09,44.310001,44.59,43.740002,44.049999,44.049999,7768100
GM,2018-01-10,43.84,44.139999,42.610001,43,43,18281500
GM,2018-01-11,43.279999,44.27,43.16,44.189999,44.189999,11245800
GM,2018-01-12,44.150002,44.700001,43.66,44.07,44.07,14914600
GM,2018-01-16,45.099998,45.52,43.75,44.189999,44.189999,20169300
GM,2018-01-17,44.009998,44.27,43.400002,44.029999,44.029999,15855700
GM,2018-01-18,44.18,44.189999,43.639999,43.860001,43.860001,11868100
GM,2018-01-19,44.049999,44.09,43.040001,43.150002,43.150002,14470800
GM,2018-01-22,43.16,43.419998,42.82,43.290001,43.290001,19562100
GM,2018-01-23,43.34,43.439999,42.91,43.380001,43.380001,14127600
GM,2018-01-24,43.5,44.400002,43.450001,44.16,44.16,11321700
GM,2018-01-25,44.459999,44.48,42.98,43.16,43.16,11386000
GM,2018-01-26,43.32,43.57,42.990002,43.490002,43.490002,9131200
GM,2018-01-29,43.470001,43.779999,42.98,43.02,43.02,8177500
GM,2018-01-30,42.830002,43.220001,42.52,42.700001,42.700001,8459700
GM,2018-01-31,42.779999,42.950001,42.139999,42.41,42.41,19781200
GM,2018-02-01,42.119999,42.599998,41.950001,42.43,42.43,9629800
GM,2018-02-02,42.220001,42.27,40.849998,41,41,13982100
GM,2018-02-05,40.98,41.669998,39.509998,39.540001,39.540001,19660600
GM,2018-02-06,40.060001,42.23,40,41.860001,41.860001,25944400
